19586.957148256766,19586.957148256766,19586.957148256766,19586.957148256766,19586.957148256766,2798.090355138063,9136.481866930024,10253.047472934672,10850.675831324505,11339.68834673307,11798.1742073933,12181.226762760733,12494.481327680845,12742.131405473023,12994.338341019484,13112.329844594344,13304.022089089825,13471.941388634945,13596.402288035135,13683.7691130708,13776.03164507474,13829.424498997792,13894.911855771412,13945.343642881424,13991.74254611625,14076.792201481368,14141.43630776697,14169.262809786893,14234.41900851758,14309.963319732857,14339.113796898697,14392.798619516872,14430.024886579893,14462.622725653091,14491.124900065864,14521.810270214164,14541.38083024068,14576.651630331087,14599.495345398918,14605.19011489099,14615.813891616666,14619.718869298917,14635.335544497153,14646.62234973892,14650.108526197699,14657.612029320502,14657.612029320502,14661.816309682987,14661.816309682987,14664.57563145156,14666.04152643413,14670.444990265927,14670.444990265927,
8784.465358138532,8784.465358138532,8784.465358138532,8784.465358138532,8784.465358138532,0.0,4062.403967117211,4558.068698931738,4824.643496008599,5043.789288264486,5249.445551633801,5421.051211421931,5561.240805813898,5672.830856403062,5786.65987799317,5839.541524016119,5925.435042996109,6000.517589361153,6056.106840486234,6095.226507235535,6136.73999235261,6160.564223988465,6189.94427007322,6212.773074482443,6233.762330227849,6272.071684977455,6301.300078621066,6313.897506925829,6343.739429490014,6377.536768241635,6390.845326748828,6414.977382954819,6431.839835025173,6446.511344100785,6459.339166700561,6473.425954453871,6482.329698312954,6498.512313613904,6508.755405299951,6511.198642237391,6516.000130613482,6517.703797529805,6524.781774713861,6529.854996412822,6531.420773354948,6534.787010289935,6534.787010289935,6536.669298596056,6536.669298596056,6537.903549210372,6538.563879007028,6540.539869551462,6540.539869551462,
199763.07198967398,199763.07198967398,199763.07198967398,199763.07198967398,199763.07198967398,79698.86832991715,92576.67538175033,103865.10801203652,109931.39709828324,114913.77422275819,119588.43250437565,123490.23640057445,126678.0995383208,129212.65752489078,131797.37861842866,132999.62103407024,134952.6711983633,136660.3325586476,137925.14072854898,138814.60385942087,139757.67649935806,140299.7523509533,140967.58153963025,141485.59554067825,141961.95036283488,142832.0229064623,143495.45148728092,143781.3142927097,144457.03199194436,145225.66910110053,145527.20312595996,146075.48067816446,146458.0938703644,146791.34823185508,147082.78604467367,147401.5708013083,147603.48245622806,147969.75097263686,148202.6034477294,148258.59219762476,148367.63253562772,148406.56970206922,148567.14862305188,148682.4789621262,148718.0555832296,148794.6027068506,148794.6027068506,148837.39846128452,148837.39846128452,148865.47642284725,148880.4935823343,148925.3890084766,148925.3890084766,
32296.868652668178,32296.868652668178,32296.868652668178,32296.868652668178,32296.868652668178,4159.356371022161,15053.232090659974,16890.29819310692,17874.446137649247,18680.249150901254,19435.836384915863,20067.05046309219,20583.21605083974,20991.671884048472,21407.82592493147,21602.302512514852,21918.18971248342,22194.800774284813,22399.7726147848,22543.743403394485,22695.878854489692,22783.776033900234,22891.706051585465,22974.942074493618,23051.52368561519,23191.76973254359,23298.441352408823,23344.3936879593,23452.156914190724,23576.621016403962,23624.801626908466,23713.327688309808,23774.78095324068,23828.535442352855,23875.531199603753,23926.298280772175,23958.63566737663,24016.99701983326,24054.651439275476,24063.972094499677,24081.50302264736,24087.909798331653,24113.682531389135,24132.29572461484,24138.046003044343,24150.41945278957,24150.41945278957,24157.33875825078,24157.33875825078,24161.876113952687,24164.295738146368,24171.55307338285,24171.55307338285,
5661.485345675461,5661.485345675461,5661.485345675461,5661.485345675461,5661.485345675461,2922.162596009207,2633.2746353997863,2956.0553792937326,3129.025823093761,3270.6408014393946,3403.419743303335,3514.3374054124142,3605.0303894102058,3676.777331508344,3749.8970345303906,3784.0840881848617,3839.6247179449083,3888.235537270532,3924.2651537350976,3949.590482129579,3976.3224854780324,3991.7834526009747,4010.76923813145,4025.388961161396,4038.8326459446025,4063.472057017446,4082.2168103883196,4090.290871916519,4109.21107458703,4131.11821235718,4139.562260894788,4155.130139097234,4165.92548605684,4175.366486907319,4183.624570750545,4192.532068934331,4198.206205057111,4208.437598501534,4215.051372196154,4216.692976934806,4219.769692791944,4220.892335412956,4225.41231443957,4228.685551508584,4229.69490631171,4231.861616658641,4231.861616658641,4233.0816116580045,4233.0816116580045,4233.87931559705,4234.302210105396,4235.578146402006,4235.578146402006,
11911.95371475527,11911.95371475527,11911.95371475527,11911.95371475527,11911.95371475527,0.0,5525.208668965763,6200.2766669579205,6562.627860451844,6859.989994585927,7138.925033742067,7371.810724700577,7562.109353472858,7713.185918130104,7867.22605541964,7938.993288914894,8055.569035201468,8157.539609787961,8233.078161464287,8286.166172202385,8342.414613322302,8374.798995779604,8414.638344120622,8445.487419514973,8473.849933019086,8525.740015680496,8565.263015806426,8582.302668973527,8622.460517625965,8668.353747883217,8686.283501736521,8718.997143253608,8741.787648060015,8761.662960017673,8779.040406007836,8797.978240399154,8809.997392208203,8831.763014376751,8845.666008878108,8849.035395463348,8855.530644929893,8857.869565700603,8867.436066244127,8874.312671319838,8876.433865121713,8881.005486811588,8881.005486811588,8883.561712716888,8883.561712716888,8885.236881048955,8886.130728030936,8888.808929144645,8888.808929144645,
25252.87014424868,25252.87014424868,25252.87014424868,25252.87014424868,25252.87014424868,0.0,11638.575742404848,13056.591449275722,13820.93940238305,14450.578522080636,15041.671007459214,15534.60193819442,15937.040110425512,16258.432074433627,16586.46202616455,16738.36712330158,16985.14902742386,17200.64466634559,17360.17811653868,17472.489766839364,17591.94666481794,17660.267762608884,17744.721247404912,17810.59055479992,17871.13756823062,17981.428980819805,18065.744034114654,18102.088044077333,18188.6237729088,18285.641257097213,18324.186006448122,18393.577924094032,18442.248974745893,18484.477657647963,18521.41814093264,18562.302571029406,18588.061796310925,18635.007596270727,18664.44488201345,18671.320055408898,18685.17548404798,18690.014004614768,18710.452856212065,18725.05761550282,18729.557700746805,18739.23808181726,18739.23808181726,18744.648188918618,18744.648188918618,18748.196157101545,18750.098301331636,18755.77780736103,18755.77780736103,
38792.178931461945,38792.178931461945,38792.178931461945,38792.178931461945,38792.178931461945,1856.729307080465,17811.63790112998,19983.015538654443,21155.26733567827,22122.669275336477,23031.17620984703,23788.506708866098,24406.37535990197,24901.155070519846,25406.464525415646,25639.83767799769,26019.054373575727,26349.902879144225,26594.785636533154,26767.22998634839,26951.097358363935,27055.94405009447,27185.740441369868,27287.314165096293,27380.639217148208,27550.464182349235,27680.42848933339,27736.480035104978,27870.44807406815,28019.423743965046,28079.034599696934,28185.753884927235,28260.849093351735,28325.833158614805,28382.68725872802,28446.041163920734,28485.839585859714,28558.56566125375,28603.805921304414,28614.19811047143,28635.547401591502,28642.91051986789,28674.45552096652,28696.923700762003,28703.838001144177,28718.722586940654,28718.722586940654,28727.036465359473,28727.036465359473,28732.495853015003,28735.417838501064,28744.140486027,28744.140486027,
31341.221464418824,31341.221464418824,31341.221464418824,31341.221464418824,31341.221464418824,4723.076767992679,14225.733393819864,15950.113647308852,16887.976163601226,17667.70242964703,18400.95385043946,19010.93018541429,19507.692193883697,19909.802223526647,20321.288020663942,20509.291533576452,20814.850468180877,21080.545222423476,21276.959506335537,21415.70925377599,21564.753455459984,21648.721707089986,21753.47834094482,21836.590960515805,21912.876372106348,22050.759350683446,22156.90375173351,22202.725393290675,22314.12445782322,22433.85472332015,22483.214183085514,22569.559547671684,22631.03518371625,22683.736228878122,22729.896036186743,22782.743704415225,22815.54838704107,22876.16199053718,22912.634483664817,22920.412523522395,22937.84624517158,22943.533113078796,22969.397336953647,22987.59928793247,22993.177565784892,23005.20419279898,23005.20419279898,23011.913249882244,23011.913249882244,23016.313557915662,23018.687156775988,23025.726493756112,23025.726493756112,
38793.93711962768,38793.93711962768,38793.93711962768,38793.93711962768,38793.93711962768,12595.69350481091,17860.95473784475,20036.887565958128,21210.3174382185,22177.560632754285,23085.650262227482,23842.873328916892,24460.90871542637,24954.94158856123,25459.210328457735,25692.538092379444,26071.649587487744,26402.554313200282,26647.538918168437,26820.037900128653,27003.66298065045,27108.58062529451,27238.313335169587,27339.631144655454,27432.74118285621,27602.295701990828,27731.951673093463,27787.849348829746,27921.100114327324,28070.131202972614,28129.45388817225,28236.097955975798,28310.965786283417,28375.859927136604,28432.636236336693,28495.61461196679,28535.242855491226,28607.544076045004,28652.75192886588,28663.263097225492,28684.57011021287,28691.984543872873,28723.431271234964,28745.873289646257,28752.78561557016,28767.662601520802,28767.662601520802,28775.975317876037,28775.975317876037,28781.43143059356,28784.351980999334,28793.073523239404,28793.073523239404,
